Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
1.97%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.resumeWith
1.96%     1.17%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ResolveFieldWithAccessChecks(art::Thread*, art::ClassLinker*, unsigned short, art::ArtMethod*, bool, bool, unsigned long)
1.96%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::Device::drawPath(SkPath const&, SkPaint const&, bool)
1.96%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!73616227b17af30cf97cb6b1578c04!a1cf8ab5e3!
1.95%     0.36%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!61bc7b0de892600069dcd23dd14db9!a1cf8ab5e3!
1.94%     0.05%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeViewAccessibilityDelegateCompat.geometryDepthFirstSearch
1.94%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeViewAccessibilityDelegateCompat.subtreeSortedByGeometryGrouping
1.92%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.input.pointer.HitPathTracker.dispatchChanges
1.91%     0.05%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!788a94b791f481718be1df9bbb4860!a1cf8ab5e3!
1.91%     0.01%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.resumeImpl$kotlinx_coroutines_core
1.91%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.resumeImpl$kotlinx_coroutines_core$default
1.91%     0.21%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::jit::Jit::MaybeDoOnStackReplacement(art::Thread*, art::ArtMethod*, unsigned int, int, art::JValue*)
1.90%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ChatConnectorLayerKt$$ExternalSyntheticLambda1.invoke
1.89%     1.81%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!60113d899532e0aa54652f11764adc!a1cf8ab5e3!
1.88%     0.72%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ArtMethod* art::FindMethodToCall<(art::InvokeType)4>(art::Thread*, art::ArtMethod*, art::ObjPtr<art::mirror::Object>*, art::Instruction const&, bool, bool*)
1.88%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    std::__1::__function::__func<skgpu::v1::SoftwarePathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)::$_0, std::__1::allocator<skgpu::v1::SoftwarePathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)::$_0>, void ()>::operator()() (.__uniq.226951958692914320197901564492376703742.3c2dc22522f0b478e3fdd21f37ac8ecf)
1.88%     0.02%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    android::uirenderer::skiapipeline::EndReorderBarrierDrawable::onDraw(SkCanvas*)
1.87%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    std::__1::__function::__func<skgpu::v1::SoftwarePathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)::$_0, std::__1::allocator<skgpu::v1::SoftwarePathRenderer::onDrawPath(skgpu::v1::PathRenderer::DrawPathArgs const&)::$_0>, void ()>::operator()() (.__uniq.226951958692914320197901564492376703742.3c2dc22522f0b478e3fdd21f37ac8ecf)
1.87%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ChatConnectorLayerKt.ChatConnectorLayer$lambda$30$lambda$29
1.87%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes12.dex  com.paifa.ubikitouch.accessibility.floatingchat.chat.ChatConnectorLayerKt.$r8$lambda$pHaNLTPx1AwX1AaABhYz_ZPFrn8
1.84%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.message.MessageRowKt.MessageRow
1.82%     0.02%  RenderThread          31119  31314  /system/lib64/libgui.so                                                                                     android::BufferQueueProducer::queueBuffer(int, android::IGraphicBufferProducer::QueueBufferInput const&, android::IGraphicBufferProducer::QueueBufferOutput*)
1.81%     1.07%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             art_jni_trampoline
1.80%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrOpFlushState::drawMesh(GrSimpleMesh const&)
1.76%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.runtime.Recomposer.access$performRecompose
1.76%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.Recomposer.performRecompose
1.73%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.ColumnMeasurePolicy.measure-3p2s80s
1.69%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.SnapshotMutableStateImpl.setValue
1.67%     0.04%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.GlobalSnapshotManager$ensureStarted$2.invoke
1.67%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.snapshots.SnapshotKt.notifyWrite
1.63%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkDraw::drawPath(SkPath const&, SkPaint const&, SkMatrix const*, bool, bool, SkBlitter*) const
1.63%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.RowMeasurePolicy.measure-3p2s80s
1.61%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48915612]
1.61%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48922126]
1.61%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4892b312]
1.61%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4892b54a]
1.61%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.lazy.layout.LazyLayoutKt$LazyLayout$3$2$1.invoke
1.61%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.layout.LayoutNodeSubcompositionsState$createMeasurePolicy$1.measure-3p2s80s
1.60%     1.06%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkScan::AAAFillPath(SkPath const&, SkBlitter*, SkIRect const&, SkIRect const&, bool)
1.60%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkScan::AntiFillPath(SkPath const&, SkRegion const&, SkBlitter*, bool)
1.60%     0.02%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGpu::createTextureCommon(SkISize, GrBackendFormat const&, GrTextureType, GrRenderable, int, skgpu::Budgeted, GrProtected, int, unsigned int, std::__1::basic_string_view<char, std::__1::char_traits<char> >)
1.60%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGpu::createTexture(SkISize, GrBackendFormat const&, GrTextureType, GrRenderable, int, skgpu::Mipmapped, skgpu::Budgeted, GrProtected, std::__1::basic_string_view<char, std::__1::char_traits<char> >)
